cell_id,lat_cell,lng_cell,cafes,avg_rating,share_high,avg_sentiment
"25.12,55.2",25.12,55.2,1,4.7,1.0,0.4281647068980402
"25.12,55.201",25.12,55.201,1,4.2,0.0,0.2134772727272727
"25.12,55.203",25.12,55.203,2,4.55,1.0,0.4593440823065823
"25.12,55.238",25.12,55.238,1,4.9,0.0,
"25.12,55.241",25.12,55.241,1,4.5,0.0,0.4028261904761905
"25.12,55.378",25.12,55.378,2,4.449999999999999,0.0,0.2888501082251082
"25.12,55.38",25.12,55.38,2,4.6,0.0,0.3505618386243386
"25.121,55.2",25.121,55.2,1,4.0,0.0,
"25.121,55.212",25.121,55.212,1,4.7,0.0,
"25.121,55.228",25.121,55.228,1,4.7,0.0,
"25.121,55.264",25.121,55.264,1,4.6,1.0,0.3859328403078403
"25.121,55.373",25.121,55.373,2,4.449999999999999,0.5,0.3176941391941392
"25.121,55.376",25.121,55.376,2,4.65,0.0,
"25.121,55.387",25.121,55.387,2,4.35,0.0,0.5457777777777778
"25.121,55.399",25.121,55.399,1,4.5,0.0,0.1771833333333333
"25.122,55.209",25.122,55.209,1,4.7,0.0,0.4440627705627705
"25.122,55.219",25.122,55.219,1,4.8,0.0,0.3826755102040816
"25.122,55.375",25.122,55.375,1,3.9,1.0,0.1553674993987494
"25.122,55.378",25.122,55.378,1,3.9,0.0,
"25.123,55.198",25.123,55.198,1,4.5,0.0,0.2738523809523809
"25.123,55.21",25.123,55.21,1,4.9,0.0,0.4999108532301809
"25.123,55.212",25.123,55.212,1,4.6,0.0,0.3625302234530175
"25.123,55.22",25.123,55.22,1,4.7,0.0,0.3447447200947201
"25.123,55.26",25.123,55.26,1,4.7,0.0,
"25.123,55.375",25.123,55.375,2,4.55,0.5,0.33385575441715143
"25.123,55.398",25.123,55.398,1,3.4,0.0,0.2064024685631828
"25.124,55.154",25.124,55.154,1,4.6,0.0,0.3586111111111111
"25.124,55.377",25.124,55.377,1,4.4,0.0,0.3116111111111111
"25.124,55.378",25.124,55.378,1,3.7,0.0,-0.0469837662337662
"25.124,55.382",25.124,55.382,1,,0.0,
"25.124,55.402",25.124,55.402,1,4.8,1.0,0.3398111867336466
"25.124,55.424",25.124,55.424,1,4.2,0.0,0.4227854733501792
"25.125,55.139",25.125,55.139,1,4.8,1.0,0.4733419913419913
"25.125,55.24",25.125,55.24,1,4.3,1.0,
"25.125,55.244",25.125,55.244,1,5.0,0.0,
"25.125,55.349",25.125,55.349,1,3.7,0.0,
"25.125,55.384",25.125,55.384,1,3.8,0.0,
"25.125,55.402",25.125,55.402,4,4.4,0.5,0.32901010060237035
"25.125,55.403",25.125,55.403,1,4.9,0.0,0.3786324786324786
"25.125,55.411",25.125,55.411,4,4.525,0.0,0.31769770408163267
"25.126,55.153",25.126,55.153,1,4.1,0.0,
"25.126,55.197",25.126,55.197,1,4.7,0.0,0.3867587706411236
"25.126,55.208",25.126,55.208,1,4.5,1.0,0.3082282003710575
"25.126,55.209",25.126,55.209,2,4.55,0.0,0.3567571951857666
"25.126,55.211",25.126,55.211,1,4.5,0.0,0.3298282051282051
"25.127,55.197",25.127,55.197,1,4.7,0.0,0.4303196548821549
"25.127,55.206",25.127,55.206,1,5.0,0.0,
"25.127,55.208",25.127,55.208,1,5.0,0.0,0.548263492063492
"25.127,55.209",25.127,55.209,1,4.2,0.0,0.2307893917624521
"25.127,55.238",25.127,55.238,1,4.5,0.0,
"25.127,55.396",25.127,55.396,2,4.4,0.5,0.4117285403050109
"25.127,55.397",25.127,55.397,2,4.3,0.5,0.2445492875180375
"25.128,55.116",25.128,55.116,1,4.9,0.0,0.5011926406926407
"25.128,55.124",25.128,55.124,1,4.7,1.0,0.4477129120879121
"25.128,55.154",25.128,55.154,1,4.5,1.0,0.4810666666666666
"25.128,55.392",25.128,55.392,2,5.0,0.0,
"25.128,55.397",25.128,55.397,2,4.3,0.0,0.31442963217338216
"25.129,55.153",25.129,55.153,1,4.6,1.0,0.2761764085781942
"25.129,55.225",25.129,55.225,1,4.9,0.0,
"25.129,55.226",25.129,55.226,1,5.0,0.0,
"25.129,55.363",25.129,55.363,2,4.5,0.0,0.3701893939393939
"25.13,55.152",25.13,55.152,1,4.3,1.0,0.3129710736631789
"25.13,55.154",25.13,55.154,1,4.4,1.0,0.3829873737373737
"25.13,55.212",25.13,55.212,1,4.9,1.0,0.4871855483452122
"25.13,55.213",25.13,55.213,1,4.5,0.0,
"25.13,55.214",25.13,55.214,1,5.0,1.0,0.3750398080180689
"25.13,55.223",25.13,55.223,1,4.7,0.0,0.3372172619047618
"25.13,55.226",25.13,55.226,2,4.7,0.0,0.3845842352092352
"25.13,55.362",25.13,55.362,1,4.3,0.0,0.1449960317460317
"25.13,55.389",25.13,55.389,1,5.0,0.0,
"25.131,55.117",25.131,55.117,1,4.6,0.0,0.3983130411255412
"25.131,55.118",25.131,55.118,1,4.4,0.0,0.3262896825396825
"25.131,55.196",25.131,55.196,1,4.5,1.0,0.4590319865319865
"25.131,55.211",25.131,55.211,1,4.6,0.0,0.4414661206587899
"25.131,55.229",25.131,55.229,1,4.7,0.0,
"25.131,55.389",25.131,55.389,2,4.7,0.0,
"25.132,55.184",25.132,55.184,3,4.3,0.3333333333333333,0.4191622584591334
"25.132,55.185",25.132,55.185,2,4.5,1.0,0.3751722346797106
"25.133,55.186",25.133,55.186,1,4.4,0.0,
"25.133,55.199",25.133,55.199,1,4.3,0.0,
"25.133,55.388",25.133,55.388,1,4.6,0.0,
"25.134,55.185",25.134,55.185,1,4.8,1.0,0.4091185897435897
"25.134,55.186",25.134,55.186,1,2.0,0.0,
"25.134,55.387",25.134,55.387,1,4.1,1.0,0.1627583047739298
"25.134,55.388",25.134,55.388,1,4.3,0.0,
"25.135,55.216",25.135,55.216,1,3.4,0.0,
"25.135,55.227",25.135,55.227,1,4.0,1.0,0.4951064814814815
"25.135,55.23",25.135,55.23,1,4.6,0.0,0.3291528138528138
"25.135,55.387",25.135,55.387,1,4.3,0.0,0.1780164927664927
"25.136,55.185",25.136,55.185,1,4.3,1.0,0.3556136964886965
"25.136,55.186",25.136,55.186,1,5.0,0.0,
"25.136,55.197",25.136,55.197,1,4.9,0.0,0.3894166666666666
"25.136,55.232",25.136,55.232,1,4.5,0.0,
"25.136,55.252",25.136,55.252,1,5.0,0.0,
"25.137,55.197",25.137,55.197,1,4.4,0.0,0.4455945436507936
"25.137,55.203",25.137,55.203,1,4.6,1.0,0.3343598901098901
"25.137,55.208",25.137,55.208,1,4.5,1.0,0.3442419778138528
"25.138,55.198",25.138,55.198,1,4.8,0.0,0.3536944444444445
"25.138,55.207",25.138,55.207,1,4.7,0.0,0.4241749999999999
"25.138,55.241",25.138,55.241,1,4.9,0.0,
"25.138,55.296",25.138,55.296,1,2.6,0.0,
"25.139,55.128",25.139,55.128,1,4.3,1.0,0.4091011904761904
"25.139,55.142",25.139,55.142,1,4.4,0.0,
"25.139,55.187",25.139,55.187,1,4.4,1.0,0.4068555865187444
"25.139,55.205",25.139,55.205,2,4.45,0.5,0.42576062580702245
"25.139,55.217",25.139,55.217,2,4.75,1.0,0.3541653695569137
"25.139,55.22",25.139,55.22,1,4.4,1.0,0.4448941798941798
"25.139,55.296",25.139,55.296,2,4.8,0.5,0.44946536796536796
"25.14,55.135",25.14,55.135,1,4.4,0.0,0.4514002344877345
"25.14,55.191",25.14,55.191,1,4.5,0.0,0.240220238095238
"25.14,55.204",25.14,55.204,2,4.5,0.0,0.3815000696184906
"25.14,55.22",25.14,55.22,11,4.509090909090909,0.18181818181818182,0.3244673447303358
"25.14,55.24",25.14,55.24,1,4.6,0.0,0.3834933933169228
"25.141,55.185",25.141,55.185,1,4.3,0.0,0.460426873779815
"25.141,55.189",25.141,55.189,1,4.3,1.0,0.4772800865800866
"25.141,55.218",25.141,55.218,2,4.6,1.0,0.3878987892368574
"25.141,55.226",25.141,55.226,6,4.7,0.16666666666666666,0.33534411118104
"25.141,55.242",25.141,55.242,1,4.5,0.0,
"25.142,55.185",25.142,55.185,1,4.5,1.0,0.4436726707432353
"25.142,55.191",25.142,55.191,1,3.5,0.0,
"25.142,55.212",25.142,55.212,1,4.7,0.0,0.3646105791034362
"25.142,55.224",25.142,55.224,1,4.3,1.0,0.2985205026455026
"25.142,55.225",25.142,55.225,3,4.666666666666667,0.3333333333333333,0.37016444203944193
"25.142,55.226",25.142,55.226,1,5.0,0.0,
"25.142,55.258",25.142,55.258,1,4.4,0.0,0.4282422969187675
"25.142,55.315",25.142,55.315,2,4.35,0.0,0.39653863464577743
"25.142,55.358",25.142,55.358,1,3.9,0.0,0.1382166666666666
"25.143,55.191",25.143,55.191,1,4.6,1.0,0.4545521569933334
"25.143,55.223",25.143,55.223,1,4.6,1.0,0.3665018939393939
"25.143,55.224",25.143,55.224,1,4.4,0.0,0.5160666125541126
"25.143,55.225",25.143,55.225,4,4.4,0.75,0.3625154387684826
"25.143,55.251",25.143,55.251,1,3.7,1.0,0.3994799783549784
"25.144,55.223",25.144,55.223,4,4.233333333333333,0.5,0.4315224420315517
"25.144,55.242",25.144,55.242,1,5.0,0.0,
"25.144,55.347",25.144,55.347,3,4.633333333333334,0.6666666666666666,0.3985696863460961
"25.145,55.189",25.145,55.189,1,4.7,0.0,
"25.145,55.194",25.145,55.194,1,4.9,1.0,0.5103984788359789
"25.145,55.196",25.145,55.196,1,4.3,1.0,0.3179175170068027
"25.145,55.198",25.145,55.198,1,4.7,1.0,0.5865081039032651
"25.145,55.199",25.145,55.199,2,4.65,1.0,0.3249917711598746
"25.145,55.224",25.145,55.224,1,5.0,0.0,
"25.145,55.347",25.145,55.347,4,4.675,0.0,0.4089390228598561
"25.145,55.349",25.145,55.349,1,4.5,0.0,0.1493333333333333
"25.146,55.223",25.146,55.223,1,4.6,1.0,0.3920324175824176
"25.147,55.195",25.147,55.195,1,4.7,1.0,0.4049290584415584
"25.147,55.197",25.147,55.197,3,4.0,0.6666666666666666,0.3596354878454878
"25.147,55.21",25.147,55.21,1,4.3,1.0,0.246529229466186
"25.147,55.226",25.147,55.226,1,5.0,0.0,
"25.147,55.237",25.147,55.237,1,4.8,0.0,0.2949307359307359
"25.147,55.242",25.147,55.242,1,4.6,0.0,
"25.147,55.374",25.147,55.374,2,4.449999999999999,0.0,
"25.147,55.407",25.147,55.407,1,4.6,0.0,
"25.148,55.197",25.148,55.197,1,4.8,1.0,0.4447959956709956
"25.148,55.216",25.148,55.216,1,4.5,1.0,0.2679469507101086
"25.148,55.374",25.148,55.374,1,4.6,0.0,0.3366944444444444
"25.148,55.401",25.148,55.401,1,4.1,0.0,0.0844165181224004
"25.149,55.198",25.149,55.198,2,4.55,0.5,0.3363910173160173
"25.149,55.286",25.149,55.286,1,4.6,0.0,0.4503897392290249
"25.149,55.287",25.149,55.287,1,4.0,0.0,0.0452222222222222
"25.15,55.197",25.15,55.197,1,4.9,1.0,0.3662574726860441
"25.15,55.286",25.15,55.286,1,4.6,0.0,0.4417108843537415
"25.15,55.294",25.15,55.294,1,4.9,0.0,
"25.15,55.362",25.15,55.362,1,4.8,0.0,
"25.15,55.459",25.15,55.459,1,4.9,0.0,0.313785344041923
"25.151,55.2",25.151,55.2,1,4.3,1.0,0.4608353741496598
"25.151,55.213",25.151,55.213,1,4.2,0.0,0.2521997929606625
"25.151,55.227",25.151,55.227,1,4.6,1.0,0.3125334870257947
"25.151,55.228",25.151,55.228,2,4.699999999999999,1.0,0.3937950927068574
"25.151,55.234",25.151,55.234,1,4.4,1.0,0.3484821428571428
"25.151,55.25",25.151,55.25,1,4.2,1.0,0.3670757575757576
"25.151,55.327",25.151,55.327,1,4.3,0.0,
"25.152,55.224",25.152,55.224,1,4.0,0.0,0.2232183323922454
"25.152,55.228",25.152,55.228,1,4.7,1.0,0.2629704394983898
"25.152,55.3",25.152,55.3,1,5.0,0.0,
"25.153,55.199",25.153,55.199,2,4.550000000000001,1.0,0.304917513042513
"25.153,55.2",25.153,55.2,1,4.8,1.0,0.3972321428571428
"25.153,55.389",25.153,55.389,1,5.0,0.0,
"25.154,55.203",25.154,55.203,2,4.5,1.0,0.33171558085599834
"25.154,55.215",25.154,55.215,1,4.4,1.0,0.3461085858585859
"25.154,55.226",25.154,55.226,2,4.550000000000001,1.0,0.43808138074253267
"25.154,55.293",25.154,55.293,1,4.6,0.0,0.2540800865800866
"25.154,55.335",25.154,55.335,1,4.6,1.0,
"25.154,55.336",25.154,55.336,1,4.8,1.0,0.4871268037518037
"25.154,55.411",25.154,55.411,1,4.2,0.0,-0.0620175685425685
"25.155,55.228",25.155,55.228,1,5.0,0.0,
"25.155,55.236",25.155,55.236,1,4.5,0.0,0.5241979166666667
"25.155,55.293",25.155,55.293,2,4.55,0.0,0.321790080455259
"25.156,55.201",25.156,55.201,1,4.6,1.0,0.3986606851929433
"25.156,55.204",25.156,55.204,2,4.800000000000001,1.0,0.4252385768501977
"25.156,55.205",25.156,55.205,2,4.550000000000001,0.0,0.306135976325262
"25.156,55.256",25.156,55.256,1,4.1,0.0,-0.1115265873015873
"25.156,55.324",25.156,55.324,1,4.7,1.0,0.396951689051689
"25.156,55.401",25.156,55.401,1,,0.0,
"25.156,55.406",25.156,55.406,1,4.5,0.0,0.2644323474468665
"25.156,55.407",25.156,55.407,1,4.7,1.0,0.6891969696969698
"25.156,55.408",25.156,55.408,1,5.0,0.0,
"25.157,55.209",25.157,55.209,1,4.2,0.0,0.3494253246753246
"25.157,55.235",25.157,55.235,1,4.6,0.0,0.2958799603174603
"25.157,55.301",25.157,55.301,1,3.6,0.0,0.3617689935064935
"25.157,55.302",25.157,55.302,1,4.1,0.0,0.4365532879818594
"25.157,55.325",25.157,55.325,1,4.7,0.0,
"25.157,55.398",25.157,55.398,1,4.2,0.0,-0.107079365079365
"25.157,55.41",25.157,55.41,1,4.0,0.0,0.3254047619047619
"25.157,55.411",25.157,55.411,1,4.7,0.0,
"25.158,55.205",25.158,55.205,1,4.7,1.0,0.5471516290726817
"25.158,55.21",25.158,55.21,2,4.25,1.0,0.5069952380952382
"25.158,55.219",25.158,55.219,1,5.0,0.0,
"25.158,55.295",25.158,55.295,1,4.4,0.0,0.3098571852983617
"25.158,55.409",25.158,55.409,1,4.0,1.0,0.2550925925925925
"25.158,55.411",25.158,55.411,1,5.0,0.0,
"25.159,55.206",25.159,55.206,1,4.8,0.0,0.4813897649969078
"25.159,55.209",25.159,55.209,1,4.6,1.0,0.3091250062678633
"25.159,55.309",25.159,55.309,1,5.0,0.0,
"25.159,55.37",25.159,55.37,7,4.628571428571428,0.2857142857142857,0.3608750729769653
"25.159,55.371",25.159,55.371,3,4.833333333333333,0.6666666666666666,0.4838765411196147
"25.159,55.4",25.159,55.4,1,4.8,0.0,0.3166131402939645
"25.159,55.403",25.159,55.403,3,4.3999999999999995,0.3333333333333333,0.4399773740569195
"25.159,55.404",25.159,55.404,1,4.1,1.0,0.3818787037037037
"25.159,55.407",25.159,55.407,1,4.0,0.0,
"25.16,55.205",25.16,55.205,1,4.2,1.0,0.2021852869352869
"25.16,55.22",25.16,55.22,1,4.5,0.0,0.47238739435168
"25.16,55.251",25.16,55.251,1,4.1,0.0,0.2008055555555556
"25.16,55.302",25.16,55.302,1,4.2,0.0,
"25.16,55.334",25.16,55.334,1,3.9,0.0,0.1312866161616162
"25.16,55.369",25.16,55.369,3,4.7,1.0,0.40336676029386115
"25.16,55.37",25.16,55.37,6,4.7,0.16666666666666666,0.40070153213555987
"25.16,55.403",25.16,55.403,1,4.7,0.0,
"25.16,55.404",25.16,55.404,4,4.425,0.75,0.2229646605198553
"25.16,55.408",25.16,55.408,2,4.7,0.0,0.4936111111111111
"25.16,55.425",25.16,55.425,1,5.0,0.0,
"25.161,55.209",25.161,55.209,1,5.0,0.0,
"25.161,55.22",25.161,55.22,1,4.4,1.0,0.3528434343434343
"25.161,55.221",25.161,55.221,1,4.8,1.0,
"25.161,55.268",25.161,55.268,1,4.5,1.0,0.3307618448761921
"25.161,55.325",25.161,55.325,1,4.7,0.0,
"25.161,55.398",25.161,55.398,1,4.1,0.0,0.5331642857142856
"25.161,55.401",25.161,55.401,1,4.1,0.0,0.5018080808080808
"25.161,55.403",25.161,55.403,3,4.466666666666667,0.0,0.4286906565656566
"25.161,55.405",25.161,55.405,2,4.1,0.0,0.3310690276110444
"25.161,55.408",25.161,55.408,1,5.0,0.0,
"25.161,55.409",25.161,55.409,1,4.5,0.0,0.318477380952381
"25.161,55.42",25.161,55.42,1,4.5,0.0,0.2465
"25.161,55.421",25.161,55.421,1,3.9,0.0,-0.1535714285714285
"25.162,55.209",25.162,55.209,1,4.4,1.0,0.3108649891774891
"25.162,55.24",25.162,55.24,1,4.3,0.0,0.4538870851370852
"25.162,55.249",25.162,55.249,1,4.8,0.0,0.3714136904761904
"25.162,55.398",25.162,55.398,2,4.65,0.0,0.41515197025197026
"25.162,55.399",25.162,55.399,1,4.6,1.0,0.4267243867243867
"25.162,55.401",25.162,55.401,2,4.3,0.0,0.3011805555555555
"25.162,55.403",25.162,55.403,2,4.85,0.0,0.3138181818181818
"25.162,55.404",25.162,55.404,3,4.366666666666666,0.0,0.43457188442870265
"25.162,55.407",25.162,55.407,1,4.1,1.0,
"25.162,55.416",25.162,55.416,1,4.6,0.0,
"25.162,55.419",25.162,55.419,1,5.0,0.0,
"25.162,55.462",25.162,55.462,1,4.7,0.0,0.1549814814814814
"25.163,55.226",25.163,55.226,1,4.7,0.0,
"25.163,55.236",25.163,55.236,1,4.1,0.0,0.3214583333333333
"25.163,55.248",25.163,55.248,1,4.7,1.0,0.3961584967320261
"25.163,55.4",25.163,55.4,1,4.1,1.0,0.3466840336134454
"25.163,55.401",25.163,55.401,1,4.7,0.0,
"25.163,55.414",25.163,55.414,1,4.4,1.0,0.6097202380952381
"25.164,55.398",25.164,55.398,1,4.1,0.0,0.2043333333333333
"25.164,55.4",25.164,55.4,1,4.0,0.0,0.0514914529914529
"25.164,55.402",25.164,55.402,1,4.1,1.0,0.1493607142857143
"25.164,55.405",25.164,55.405,1,4.0,0.0,
"25.164,55.406",25.164,55.406,1,3.5,0.0,0.1013161100803957
"25.164,55.415",25.164,55.415,2,4.4,0.0,0.2035128205128205
"25.164,55.416",25.164,55.416,1,4.4,0.0,0.4025978835978835
"25.164,55.418",25.164,55.418,1,4.5,0.0,0.5040833333333333
"25.165,55.209",25.165,55.209,4,4.525,0.25,0.4249656608057229
"25.165,55.402",25.165,55.402,1,4.0,1.0,0.3680631469979296
"25.165,55.403",25.165,55.403,2,4.35,0.0,0.3040216450216449
"25.165,55.407",25.165,55.407,1,,0.0,
"25.165,55.408",25.165,55.408,2,3.25,0.0,
"25.165,55.412",25.165,55.412,1,4.8,0.0,
"25.165,55.415",25.165,55.415,1,4.7,0.0,
"25.165,55.416",25.165,55.416,1,3.9,0.0,0.3486607142857143
"25.165,55.417",25.165,55.417,2,4.65,0.0,0.2483234006734007
"25.166,55.209",25.166,55.209,1,4.5,0.0,0.5188862433862435
"25.166,55.277",25.166,55.277,1,4.8,1.0,0.4160433732933732
"25.166,55.398",25.166,55.398,1,,0.0,
"25.166,55.403",25.166,55.403,1,4.0,1.0,0.1196772727272727
"25.166,55.409",25.166,55.409,1,4.9,0.0,
"25.166,55.41",25.166,55.41,1,4.3,0.0,
"25.166,55.414",25.166,55.414,5,4.54,0.2,0.35871524534578725
"25.166,55.415",25.166,55.415,1,5.0,0.0,
"25.166,55.448",25.166,55.448,1,4.6,0.0,0.3609817307692308
"25.167,55.214",25.167,55.214,1,4.6,0.0,0.6008520408163266
"25.167,55.404",25.167,55.404,2,4.6,0.5,0.3283007936507937
"25.167,55.412",25.167,55.412,1,4.4,0.0,0.4354999999999999
"25.167,55.413",25.167,55.413,1,4.5,0.0,0.3696032608695652
"25.167,55.414",25.167,55.414,1,5.0,0.0,
"25.168,55.396",25.168,55.396,1,4.7,0.0,0.4531296897546897
"25.168,55.401",25.168,55.401,2,4.4,0.5,0.4338018207282913
"25.168,55.405",25.168,55.405,1,4.1,0.0,0.1624897907647907
"25.168,55.406",25.168,55.406,2,4.0,0.5,0.2306598036819811
"25.168,55.409",25.168,55.409,2,4.3,0.0,0.3853649509160872
"25.168,55.411",25.168,55.411,1,5.0,0.0,
"25.168,55.412",25.168,55.412,2,4.1,0.0,0.10756981598648266
"25.168,55.413",25.168,55.413,3,4.6000000000000005,0.0,0.35001014353758253
"25.168,55.415",25.168,55.415,1,3.8,0.0,0.0627409129332206
"25.168,55.427",25.168,55.427,1,5.0,0.0,
"25.169,55.402",25.169,55.402,1,4.2,0.0,0.3134472789115646
"25.169,55.405",25.169,55.405,1,4.8,1.0,0.4378953754578755
"25.17,55.242",25.17,55.242,1,4.8,1.0,0.3333427128427129
"25.17,55.347",25.17,55.347,1,4.9,0.0,0.3387738782381639
"25.17,55.396",25.17,55.396,1,4.5,0.0,0.2107505411255411
"25.17,55.398",25.17,55.398,1,4.1,0.0,-0.0475757575757575
"25.17,55.403",25.17,55.403,1,4.7,0.0,0.3212658846872082
"25.17,55.405",25.17,55.405,3,4.066666666666667,0.0,0.5468273809523809
"25.17,55.406",25.17,55.406,2,3.75,0.0,
"25.17,55.414",25.17,55.414,1,4.4,0.0,0.5251385281385282
"25.171,55.217",25.171,55.217,1,4.5,1.0,0.4323724867724868
"25.171,55.323",25.171,55.323,1,4.1,1.0,0.1995048021004379
"25.171,55.397",25.171,55.397,1,4.1,0.0,0.6286666666666667
"25.171,55.398",25.171,55.398,1,4.0,0.0,0.339609126984127
"25.171,55.402",25.171,55.402,1,5.0,0.0,
"25.171,55.403",25.171,55.403,1,4.8,1.0,0.3553875457875458
"25.171,55.408",25.171,55.408,1,4.6,0.0,0.2359361111111111
"25.171,55.409",25.171,55.409,2,4.55,0.5,0.2680914502164502
"25.171,55.411",25.171,55.411,1,4.7,0.0,
"25.171,55.425",25.171,55.425,2,4.15,0.0,
"25.172,55.215",25.172,55.215,1,5.0,0.0,
"25.172,55.301",25.172,55.301,3,4.633333333333334,0.0,0.3988830891330891
"25.172,55.303",25.172,55.303,2,4.75,0.0,0.4396260822510823
"25.172,55.305",25.172,55.305,3,4.633333333333334,0.0,0.41249947743591003
"25.172,55.306",25.172,55.306,1,4.8,0.0,0.3536822007958372
"25.172,55.307",25.172,55.307,1,4.3,0.0,0.0642142857142857
"25.172,55.308",25.172,55.308,1,4.8,0.0,
"25.172,55.402",25.172,55.402,2,4.5,0.0,0.2999438775510204
"25.172,55.404",25.172,55.404,2,4.8,0.5,
"25.172,55.407",25.172,55.407,1,4.7,1.0,0.376530612244898
"25.172,55.408",25.172,55.408,2,4.5,0.0,0.074047619047619
"25.172,55.415",25.172,55.415,1,4.2,0.0,0.7711111111111111
"25.172,55.423",25.172,55.423,2,4.9,0.0,
"25.172,55.424",25.172,55.424,1,3.7,0.0,0.0166865079365079
"25.173,55.219",25.173,55.219,1,4.5,1.0,0.3937085497835498
"25.173,55.3",25.173,55.3,1,4.9,0.0,0.4402505494505495
"25.173,55.301",25.173,55.301,1,4.9,0.0,0.459808225108225
"25.173,55.302",25.173,55.302,1,5.0,0.0,
"25.173,55.305",25.173,55.305,1,4.8,0.0,
"25.173,55.308",25.173,55.308,6,4.6499999999999995,0.0,0.40878580899369593
"25.173,55.309",25.173,55.309,1,4.8,0.0,
"25.173,55.311",25.173,55.311,1,3.9,0.0,
"25.173,55.404",25.173,55.404,1,4.3,0.0,
"25.173,55.408",25.173,55.408,1,4.8,0.0,
"25.173,55.419",25.173,55.419,1,2.0,0.0,
"25.173,55.421",25.173,55.421,1,4.9,0.0,
"25.173,55.423",25.173,55.423,4,4.275,0.0,
"25.173,55.424",25.173,55.424,1,4.5,1.0,0.333297619047619
"25.174,55.219",25.174,55.219,2,4.85,0.5,0.4079285714285714
"25.174,55.221",25.174,55.221,1,4.9,0.0,0.3930450422593279
"25.174,55.255",25.174,55.255,1,4.4,0.0,0.2536677489177489
"25.174,55.257",25.174,55.257,1,4.9,0.0,0.477574074074074
"25.174,55.3",25.174,55.3,2,4.75,0.0,0.3836160323863246
"25.174,55.301",25.174,55.301,1,4.8,0.0,0.4740187400318979
"25.174,55.311",25.174,55.311,1,5.0,0.0,
"25.174,55.4",25.174,55.4,1,4.0,0.0,0.159490238095238
"25.174,55.405",25.174,55.405,1,4.0,0.0,0.2748482142857142
"25.174,55.407",25.174,55.407,1,4.1,0.0,0.4179274725274725
"25.174,55.413",25.174,55.413,4,3.5,0.0,-0.07946694066515485
"25.174,55.414",25.174,55.414,2,3.5,0.0,0.4106190476190476
"25.174,55.415",25.174,55.415,2,4.1,0.0,0.3963996019460415
"25.174,55.416",25.174,55.416,1,2.0,0.0,
"25.174,55.417",25.174,55.417,2,3.9,0.0,
"25.174,55.418",25.174,55.418,2,3.5999999999999996,0.0,
"25.174,55.419",25.174,55.419,1,4.4,0.0,
"25.174,55.42",25.174,55.42,1,4.5,0.0,
"25.174,55.421",25.174,55.421,1,4.3,0.0,
"25.174,55.422",25.174,55.422,1,4.1,1.0,0.2921427162581009
"25.174,55.423",25.174,55.423,1,4.4,1.0,0.3516289682539682
"25.174,55.424",25.174,55.424,1,1.0,0.0,
"25.174,55.436",25.174,55.436,1,4.8,0.0,
"25.175,55.309",25.175,55.309,1,4.7,0.0,0.4466643819143819
"25.175,55.31",25.175,55.31,1,4.8,0.0,0.4192847883597883
"25.175,55.403",25.175,55.403,1,4.0,0.0,0.1812575757575758
"25.175,55.405",25.175,55.405,1,4.4,0.0,0.3536222943722943
"25.175,55.413",25.175,55.413,5,4.040000000000001,0.2,0.37208837800685624
"25.175,55.414",25.175,55.414,4,3.8,0.25,0.1374957251082251
"25.175,55.416",25.175,55.416,1,3.7,0.0,-0.1609444444444444
"25.175,55.417",25.175,55.417,1,4.9,0.0,
"25.176,55.248",25.176,55.248,1,4.9,0.0,0.4446963924963925
"25.176,55.309",25.176,55.309,2,4.6,0.0,0.4471767480707698
"25.176,55.45",25.176,55.45,1,4.8,1.0,0.4580174603174603
"25.176,55.545",25.176,55.545,1,4.8,0.0,0.4563313492063492
"25.177,55.234",25.177,55.234,2,4.65,1.0,0.37638561250779295
"25.177,55.311",25.177,55.311,2,4.4,0.5,0.40651768769950586
"25.177,55.313",25.177,55.313,1,4.5,1.0,0.4526615740740741
"25.178,55.234",25.178,55.234,1,4.6,1.0,0.3860509768740032
"25.178,55.253",25.178,55.253,1,4.2,0.0,0.455911425176131
"25.178,55.267",25.178,55.267,2,4.7,0.0,0.3681010930103036
"25.178,55.268",25.178,55.268,3,4.866666666666667,1.0,0.42788882296605507
"25.178,55.275",25.178,55.275,1,4.6,0.0,0.4405238095238095
"25.178,55.305",25.178,55.305,1,5.0,0.0,
"25.178,55.309",25.178,55.309,1,4.7,0.0,0.4467659342291695
"25.178,55.311",25.178,55.311,1,4.5,0.0,
"25.179,55.22",25.179,55.22,1,4.5,1.0,0.3698998337189126
"25.179,55.242",25.179,55.242,1,4.5,0.0,0.3807183254109725
"25.179,55.271",25.179,55.271,1,4.6,0.0,
"25.179,55.276",25.179,55.276,1,4.9,1.0,0.4395077996715928
"25.179,55.277",25.179,55.277,1,4.4,0.0,
"25.179,55.428",25.179,55.428,1,4.0,0.0,
"25.18,55.269",25.18,55.269,1,4.9,1.0,0.4076730158730159
"25.18,55.277",25.18,55.277,1,4.7,1.0,0.3681443001443001
"25.18,55.359",25.18,55.359,1,4.6,0.0,
"25.181,55.263",25.181,55.263,1,4.6,0.0,
"25.181,55.265",25.181,55.265,2,4.4,0.0,0.4142843202432488
"25.181,55.266",25.181,55.266,1,4.6,0.0,0.2245672874060805
"25.181,55.267",25.181,55.267,1,4.4,0.0,0.3158534132534132
"25.181,55.269",25.181,55.269,6,4.783333333333333,0.0,0.41130592235258423
